i,time,PWM_l,PWM_r,x,y,theta
137,1.088,26447.731823238802,28647.88975654116,449.96280875682305,475.8280592094885,-14.53066666666665
138,1.096,26264.385328796936,28647.88975654116,450.38389328858295,477.4526845826773,-14.445333333333325
139,1.104,26081.038834355073,28647.88975654116,450.8011644962064,479.07252680681916,-14.352888888888884
140,1.112,25897.69233991321,28647.88975654116,451.21443711342977,480.6876294435125,-14.253333333333329
141,1.12,25714.345845471347,28647.88975654116,451.6235276564405,482.2980346061479,-14.146666666666661
142,1.1280000000000001,25530.999351029484,28647.88975654116,452.028254411518,483.9037828979481,-14.032888888888879
143,1.1360000000000001,25347.652856587618,28647.88975654116,452.4284374235817,485.50491335111826,-13.911999999999995
144,1.1440000000000001,25164.306362145755,28647.88975654116,452.8238984856812,487.1014633671035,-13.783999999999997
145,1.1520000000000001,24980.959867703892,28647.88975654116,453.2144611294598,488.69346865794836,-13.648888888888887
146,1.16,24797.61337326203,28647.88975654116,453.5999506166238,490.28096318875487,-13.506666666666662
147,1.168,24614.266878820166,28647.88975654116,453.98019393144784,491.8639791212379,-13.357333333333324
148,1.176,24430.9203843783,28647.88975654116,454.3550197743457,493.44254675837476,-13.200888888888883
149,1.184,24247.573889936437,28647.88975654116,454.72425855653546,495.0166944901493,-13.037333333333331
150,1.192,24064.227395494574,28647.88975654116,455.0877423958269,496.5864487403902,-12.866666666666664
151,1.2,23880.88090105271,28647.88975654116,455.4453051135571,498.15183391470487,-12.688888888888883
152,1.208,23697.53440661085,28647.88975654116,455.7967822327007,499.71287234951035,-12.503999999999989
153,1.216,23514.187912168985,28647.88975654116,456.14201097717944,501.26958426216515,-12.311999999999992
154,1.224,23330.841417727122,28647.88975654116,456.480830272394,502.82198770220515,-12.112888888888882
155,1.232,23147.49492328526,28647.88975654116,456.81308074700166,504.3700985036887,-11.90666666666666
156,1.24,22964.148428843397,28647.88975654116,457.1386047359614,505.91393023865726,-11.693333333333323
157,1.248,22780.801934401534,28647.88975654116,457.4572462848664,507.4534941717176,-11.472888888888871
158,1.256,22597.455439959667,28647.88975654116,457.768851155585,508.98879921575457,-11.24533333333332
159,1.264,22414.108945517804,28647.88975654116,458.0732668332272,510.5198518887826,-11.010666666666655
160,1.272,22230.76245107594,28647.88975654116,458.3703425344552,512.0466562719464,-10.768888888888874
161,1.28,22047.41595663408,28647.88975654116,458.6599292171545,513.569213968681,-10.519999999999982
162,1.288,21864.069462192216,28647.88975654116,458.9418795914811,515.0875240650455,-10.263999999999987
