i,time,PWM_l,PWM_r,x,y,theta
123,0.976,831.7129284157103,15469.860468532228,441.42319198088285,382.8798131461135,-22.65161290322583
124,0.984,415.85646420785514,15469.860468532228,441.61443606486796,383.338083544754,-22.083870967741962
125,0.992,0.0,15469.860468532228,441.7963672519862,383.7864881061664,-21.500000000000025
126,1.0,0.0,15133.361445995079,441.9690768861975,384.22493705561794,-20.900000000000023
127,1.008,0.0,14796.862423457927,442.13352901981807,384.6555946231688,-20.313051146384506
128,1.016,0.0,14460.363400920776,442.2900024632562,385.0783013668565,-19.739153439153462
129,1.024,0.0,14123.864378383627,442.4387721894168,385.49290614536324,-19.178306878306902
130,1.032,0.0,13787.365355846476,442.5801091131275,385.89926582729925,-18.630511463844826
131,1.04,0.0,13450.866333309326,442.7142798825955,386.297245002954,-18.095767195767223
132,1.048,0.0,13114.367310772175,442.8415466824738,386.68671569891615,-17.574074074074105
133,1.056,0.0,12777.868288235026,442.962167048118,387.06755709594256,-17.065432098765456
134,1.064,0.0,12441.369265697876,443.07639369061474,387.4396552504346,-16.569841269841294
135,1.072,0.0,12104.870243160725,443.18447433216727,387.8029028198581,-16.087301587301617
136,1.08,0.0,11768.371220623578,443.2866515514248,388.1571987924233,-15.61781305114641
137,1.088,0.0,11431.872198086425,443.3831626383484,388.50244822132254,-15.161375661375688
138,1.096,0.0,11095.373175549277,443.4742394582096,388.8385619638033,-14.71798941798945
139,1.104,0.0,10758.874153012124,443.5601083243238,389.16545642533686,-14.287654320987686
140,1.112,0.0,10422.375130474977,443.6409898791268,389.4830533091267,-13.870370370370404
141,1.12,0.0,10085.876107937824,443.71709898320853,389.7912793711821,-13.466137566137595
142,1.1280000000000001,0.0,9749.377085400676,443.788644611927,390.09006618116916,-13.07495590828927
143,1.1360000000000001,0.0,9412.878062863523,443.8558297592308,390.3793498892345,-12.69682539682543
144,1.1440000000000001,0.0,9076.379040326376,443.918851348329,390.6590709989845,-12.331746031746063
145,1.1520000000000001,0.0,8739.880017789224,443.97790014885345,390.9291741467882,-11.97971781305118
146,1.16,0.0,8403.380995252075,444.03316070017047,391.1896078875599,-11.640740740740767
147,1.168,0.0,8066.881972714925,444.0848112405049,391.4403244871645,-11.31481481481484
148,1.176,0.0,7730.382950177775,444.1330236415515,391.6812797215797,-11.001940035273396
149,1.184,0.0,7393.883927640624,444.17796334825823,391.91243268293465,-10.702116402116426
150,1.192,0.0,7057.384905103474,444.2197893234753,392.13374559253805,-10.41534391534394
151,1.2,0.0,6720.885882566325,444.25865399717566,392.34518362099743,-10.141622574955937
152,1.208,0.0,6384.386860029174,444.29470321996234,392.5467147155223,-9.880952380952408
153,1.216,0.0,6047.887837492024,444.32807622058954,392.73830943449695,-9.633333333333361
154,1.224,0.0,5711.388814954874,444.35890556723587,392.9199407893998,-9.398765432098788
155,1.232,0.0,5374.889792417724,444.3873171322783,393.0915840941383,-9.177248677248699
156,1.24,0.0,5038.390769880573,444.41343006032923,393.2532168218647,-8.968783068783095
157,1.248,0.0,4701.891747343423,444.43735673930655,393.40481846932744,-8.773368606701961
158,1.256,0.0,4365.392724806273,444.45920277432435,393.54637042881075,-8.591005291005313
159,1.264,0.0,4028.893702269123,444.47906696419784,393.6778558677087,-8.42169312169315
160,1.272,0.0,3692.3946797319727,444.4970412803723,393.7992596157734,-8.265432098765457
161,1.28,0.0,3355.8956571948224,444.5132108480957,393.9105680600758,-8.12222222222225
162,1.288,0.0,3019.396634657672,444.5276539296675,394.0117690477093,-7.992063492063514
163,1.296,0.0,2682.897612120522,444.5404419096094,394.1028517962674,-7.874955908289263
164,1.304,0.0,2346.398589583372,444.5516392816136,394.18380681211784,-7.770899470899497
165,1.312,0.0,2009.8995670462218,444.56130363713976,394.25462581649765,-7.679894179894202
166,1.32,0.0,1673.4005445090716,444.56948565554103,394.3153016794462,-7.601940035273392
167,1.328,0.0,1336.9015219719215,444.57622909561485,394.36582836159425,-7.5370370370370665
168,1.336,0.0,1000.4024994347712,444.58157078848444,394.40620086382194,-7.4851851851852125
169,1.344,0.0,663.9034768976227,444.58554063173074,394.4364151847976,-7.446384479717843
170,1.352,0.0,327.4044543604709,444.58816158470734,394.45646828640724,-7.420634920634946
171,1.36,0.0,-9.094568176677665,444.58944966498143,394.46635806708184,-7.407936507936533
172,1.368,0.0,-345.5935907138295,444.58941394585975,394.4660833430288,-7.4082892416226045
173,1.3760000000000001,0.0,-682.092613250978,444.5880565549678,394.45564383737144,-7.421693121693147
174,1.3840000000000001,0.0,-1018.5916357881298,444.58537267386544,394.43504017719806,-7.448148148148176
175,1.3920000000000001,0.0,-1355.0906583252784,444.5813505386931,394.40427389852255,-7.487654320987688
176,1.4000000000000001,0.0,-1691.5896808624302,444.57597144185706,394.3633474591545,-7.540211640211672
177,1.408,0.0,-2028.0887033995787,444.5692097347736,394.3122642594766,-7.605820105820142
178,1.416,0.0,-2364.5877259367307,444.561032831704,394.2510286711249,-7.684479717813082
179,1.424,0.0,-2701.086748473879,444.5514012147272,394.17964607356623,-7.776190476190507
180,1.432,0.0,-3037.585771011031,444.54026843990664,394.0981228985636,-7.880952380952417
181,1.44,0.0,-3374.0847935481793,444.52758114472306,394.00646668252125,-7.998765432098799
182,1.448,0.0,-3710.5838160853314,444.51327905685514,393.904686126696,-8.129629629629665
183,1.456,0.0,-4047.08283862248,444.4972950044046,393.7927911652605,-8.273544973545002
184,1.464,0.0,-4383.581861159631,444.4795549276731,393.6707930412032,-8.430511463844825
185,1.472,0.0,-4720.08088369678,444.4599778926122,393.53870439004277,-8.600529100529132
186,1.48,0.0,-5056.579906233932,444.4384761060778,393.39653933133684,-8.783597883597912
187,1.488,0.0,-5393.07892877108,444.41495493303694,393.24431356795765,-8.979717813051174
188,1.496,0.0,-5729.5779513082325,444.389312915882,393.08204449310654,-9.188888888888922
189,1.504,-92.41254760174567,-5821.990498909978,444.3614417960234,392.9097513050332,-9.411111111111142
190,1.512,-184.82509520349134,-5914.403046511723,444.3319820289927,392.7320131950406,-9.633333333333361
191,1.52,-277.237642805237,-6006.815594113469,444.3008909731219,392.5488399780419,-9.855555555555581
192,1.528,-369.6501904069827,-6099.228141715215,444.26812603930387,392.36024171776,-10.0777777777778
193,1.536,-462.0627380087284,-6191.640689316961,444.2336446922801,392.1662287264668,-10.30000000000002
194,1.544,-554.475285610474,-6284.053236918706,444.19740445192815,391.9668115647153,-10.52222222222224
195,1.552,-646.8878332122197,-6376.465784520452,444.15936289454737,391.7620010410658,-10.74444444444446
196,1.56,-739.3003808139654,-6468.878332122198,444.11947765414345,391.551808211806,-10.96666666666668
197,1.568,-831.7129284157111,-6561.290879723943,444.0777064237117,391.33624438066477,-11.188888888888899
198,1.576,-924.1254760174568,-6653.703427325689,444.03400695651885,391.1153210985192,-11.411111111111119
199,1.584,-1016.5380236192025,-6746.115974927435,443.98833706738344,390.8890501630963,-11.63333333333334
200,1.592,-1108.950571220948,-6838.52852252918,443.9406546339552,390.6574436186679,-11.85555555555556
201,1.6,-1201.3631188226937,-6930.941070130926,443.89091759799214,390.42051375573965,-12.07777777777778
202,1.608,-1293.7756664244394,-7023.353617732671,443.8390839666372,390.17827311073324,-12.299999999999999
203,1.616,-1386.188214026185,-7115.766165334418,443.78511181369265,389.93073446566325,-12.522222222222219
204,1.624,-1478.6007616279308,-7208.178712936164,443.72895928089304,389.6779108478072,-12.744444444444438
205,1.6320000000000001,-1571.0133092296765,-7300.591260537909,443.6705845791772,389.4198155293699,-12.966666666666658
206,1.6400000000000001,-1663.4258568314222,-7393.003808139654,443.6099459899576,389.15646202714095,-13.188888888888878
207,1.6480000000000001,-1755.8384044331679,-7485.416355741401,443.54700186638934,388.88786410214686,-13.411111111111097
208,1.6560000000000001,-1848.2509520349136,-7577.828903343146,443.4817106346362,388.61403575929637,-13.633333333333317
209,1.6640000000000001,-1940.663499636659,-7670.241450944892,443.4140307951362,388.33499124702007,-13.855555555555537
210,1.672,-2033.076047238405,-7762.653998546638,443.34392092386463,388.05074505690345,-14.077777777777756
211,1.68,-2125.4885948401507,-7855.066546148383,443.27133967359555,387.76131192331445,-14.299999999999976
212,1.688,-2217.901142441896,-7947.4790937501275,443.19624577516197,387.4667068230241,-14.522222222222195
213,1.696,-2310.313690043642,-8039.891641351874,443.11859803871346,387.1669449748215,-14.744444444444415
214,1.704,-2402.7262376453873,-8132.30418895362,443.03835535497274,386.86204183912287,-14.966666666666635
215,1.712,-2495.1387852471335,-8224.716736555367,442.95547669648977,386.552013117574,-15.188888888888854
216,1.72,-2587.5513328488787,-8317.12928415711,442.86992111889435,386.23687475264694,-15.411111111111074
217,1.728,-2679.963880450625,-8409.541831758857,442.7816477621467,385.91664292723044,-15.633333333333294
218,1.736,-2772.37642805237,-8501.954379360603,442.6906158517862,385.5913340642145,-15.855555555555513
219,1.744,-2864.7889756541163,-8594.366926962348,442.5967847001781,385.26096482606874,-16.077777777777733
220,1.752,-2957.2015232558615,-8686.779474564095,442.5001137077579,384.9255521144146,-16.299999999999955
221,1.76,-3049.614070857607,-8779.19202216584,442.4005623642745,384.58511306959167,-16.522222222222172
222,1.768,-3142.026618459353,-8871.604569767585,442.29809025003067,384.23966507021794,-16.744444444444394
223,1.776,-3234.4391660610986,-8964.01711736933,442.19265703712153,383.88922573274385,-16.96666666666661
224,1.784,-3326.8517136628443,-9056.429664971076,442.0842224906712,383.5338129110007,-17.188888888888833
225,1.792,-3419.26426126459,-9148.842212572823,441.9727464700669,383.17344469574266,-17.41111111111105
226,1.8,-3511.6768088663357,-9241.254760174568,441.85818893019155,382.80813941418285,-17.633333333333272
227,1.808,-3604.0893564680814,-9333.667307776313,441.74050992265325,382.43791562952356,-17.85555555555549
228,1.816,-3696.501904069827,-9426.079855378059,441.6196695970136,382.0627921404806,-18.07777777777771
229,1.824,-3788.914451671573,-9518.492402979806,441.4956282020129,381.6827879808013,-18.29999999999993
230,1.832,-3881.326999273318,-9610.904950581551,441.3683460867935,381.2979224187767,-18.52222222222215
231,1.84,-3973.7395468750638,-9703.317498183296,441.2377837021211,380.908214956748,-18.74444444444437
232,1.848,-4066.15209447681,-9795.730045785042,441.10390160160284,380.513685330607,-18.96666666666659
233,1.856,-4158.564642078555,-9888.142593386787,440.9666604429041,380.11435350929025,-19.18888888888881
234,1.864,-4250.977189680301,-9980.555140988534,440.8260209889621,379.71023969426767,-19.41111111111103
235,1.872,-4343.389737282047,-10072.967688590279,440.68194410919796,379.3013643190252,-19.633333333333248
236,1.8800000000000001,-4435.802284883792,-10165.380236192024,440.53439078072506,378.8877480485414,-19.85555555555547
237,1.8880000000000001,-4528.214832485538,-10257.792783793771,440.38332208955615,378.4694117787584,-20.077777777777687
238,1.8960000000000001,-4620.627380087284,-10350.205331395515,440.22869923180735,378.0463766360465,-20.29999999999991
239,1.9040000000000001,-4713.039927689029,-10442.617878997262,440.07048351489993,377.6186639766636,-20.522222222222126
240,1.9120000000000001,-4805.452475290775,-10535.030426599007,439.90863635875917,377.18629538620826,-20.744444444444348
241,1.92,-4897.865022892521,-10627.442974200754,439.74311929701105,376.74929267906714,-20.966666666666566
242,1.928,-4990.277570494267,-10719.8555218025,439.5738939781759,376.30767789785637,-21.188888888888787
243,1.936,-5082.690118096012,-10812.268069404243,439.4009221668599,375.86147331285736,-21.411111111111005
244,1.944,-5175.102665697757,-10904.68061700599,439.2241657449438,375.4107014214468,-21.633333333333226
245,1.952,-5267.515213299504,-10997.093164607737,439.0435867127686,374.95538494752066,-21.855555555555444
246,1.96,-5359.92776090125,-11089.505712209482,438.85914719031894,374.49554684091265,-22.077777777777666
247,1.968,-5452.340308502995,-11181.918259811227,438.6708094184037,374.03121027680663,-22.299999999999883
248,1.976,-5544.75285610474,-11274.330807412973,438.47853575983345,373.5623986551436,-22.522222222222105
249,1.984,-5637.165403706486,-11366.743355014718,438.2822887005957,373.0891356000227,-22.744444444444323
250,1.992,-5729.5779513082325,-11459.155902616465,438.08203085102696,372.6114449590965,-22.966666666666544
251,2.0,-5229.376701590847,-11095.373175549275,437.87772494698186,372.12935080296063,-23.188888888888766
252,2.008,-4729.1754518734615,-10731.590448482086,437.68191402945547,371.6722449072778,-23.416402116401994
253,2.016,-4228.974202156076,-10367.807721414898,437.49474879304796,371.2400710424864,-23.649206349206224
254,2.024,-3728.7729524386914,-10004.024994347708,437.31638637457775,370.8327694282026,-23.88730158730146
255,2.032,-3228.571702721306,-9640.242267280517,437.1469903088531,370.45027663770134,-24.130687830687712
256,2.04,-2728.3704530039204,-9276.459540213327,436.9867304822167,370.0925254997052,-24.37936507936496
257,2.048,-2228.169203286535,-8912.676813146138,436.8357830837938,369.75944499751665,-24.63333333333322
258,2.056,-1727.9679535691498,-8548.89408607895,436.6943305543756,369.450960165535,-24.892592592592475
259,2.064,-1227.766703851764,-8185.11135901176,436.5625615328654,369.1669919831983,-25.15714285714274
260,2.072,-727.5654541343794,-7821.328631944571,436.4406708002151,368.9074572663949,-25.426984126984006
261,2.08,-227.36420441699377,-7457.545904877383,436.32885922077867,368.67226855638944,-25.702116402116282
262,2.088,272.8370453003919,-7093.763177810192,436.22733368100535,368.46133400631106,-25.982539682539567
263,2.096,773.0382950177767,-6729.9804507430035,436.1363070253984,368.27455726525375,-26.268253968253852
264,2.104,1273.2395447351623,-6366.197723675814,436.05599798965864,368.1118373600407,-26.559259259259147
265,2.112,1773.4407944525472,-6002.414996608625,435.9866311309356,367.9730685747072,-26.85555555555544
266,2.12,2273.642044169933,-5638.632269541436,435.92843675510505,367.85814032775806,-27.157142857142745
267,2.128,2773.8432938873184,-5274.849542474246,435.88165084099114,367.76693704725915,-27.464021164021045
268,2.136,3274.044543604704,-4911.066815407056,435.8465149614516,367.69933804382447,-27.776190476190358
269,2.144,3774.245793322088,-4547.284088339867,435.8232762012416,367.6552173815619,-28.09365079365068
270,2.152,4274.447043039473,-4183.501361272678,435.8121870715727,367.6344437470458,-28.416402116402
271,2.16,4774.6482927568595,-3819.7186342054893,435.81350542128064,367.63688031638435,-28.744444444444333
272,2.168,5274.849542474245,-3455.9359071382996,435.8274943445173,367.6623846204542,-29.077777777777662
273,2.176,5775.0507921916305,-3092.15318007111,435.85442208487825,367.71080840837715,-29.416402116402004
274,2.184,6275.252041909016,-2728.3704530039204,435.89456193588114,367.78199750931697,-29.760317460317342
275,2.192,6775.4532916264,-2364.5877259367307,435.94819213770427,367.875791692676,-30.10952380952369
276,2.2,7275.654541343785,-2000.8049988695425,436.0155957700988,367.9920245267766,-30.464021164021048
277,2.208,7775.855791061172,-1637.0222718023529,436.09706064138504,368.13052323611305,-30.823809523809405
278,2.216,8276.057040778556,-1273.239544735163,436.1928791734441,368.291108557264,-31.188888888888776
279,2.224,8776.258290495942,-909.4568176679734,436.30334828261516,368.4735945935589,-31.559259259259143
280,2.232,9276.459540213327,-545.6740906007853,436.4287692564094,368.677788668595,-31.93492063492052
281,2.24,9776.660789930713,-181.89136353359567,436.5694476259505,368.90349117870346,-32.315873015872896
282,2.248,10276.862039648098,181.89136353359402,436.72569303405294,369.15049544446947,-32.70211640211628
283,2.2560000000000002,10777.063289365484,545.6740906007838,436.89781909884823,369.41858756141164,-33.09365079365067
284,2.2640000000000002,11277.26453908287,909.4568176679734,437.0861432728707,369.7075462499313,-33.49047619047606
285,2.2720000000000002,11777.465788800255,1273.2395447351614,437.2909866975134,370.0171427046456,-33.892592592592464
286,2.2800000000000002,12277.66703851764,1637.022271802351,437.5126740527669,370.3471404432221,-34.299999999999876
287,2.2880000000000003,12777.868288235026,2000.804998869541,437.75153340215286,370.69729515483505,-34.71269841269829
288,2.2960000000000003,13278.069537952408,2364.5877259367307,438.0078960327652,371.06735454836974,-35.130687830687705
289,2.3040000000000003,13778.270787669793,2728.3704530039186,438.28209629033415,371.45705820050273,-35.55396825396813
290,2.312,14278.472037387179,3092.153180071108,438.5744714092267,371.8661374037914,-35.98253968253955
291,2.32,14778.673287104564,3455.935907138298,438.88536133730065,372.29431501490853,-36.41640211640199
292,2.328,15278.87453682195,3819.718634205486,439.2151085555287,372.74130530316415,-36.855555555555426
293,2.336,15779.075786539337,4183.501361272677,439.5640578923118,373.2068137994579,-37.299999999999876
294,2.344,16279.277036256723,4547.284088339866,439.9325563324022,373.6905371458121,-37.749735449735326
295,2.352,16779.478285974106,4911.066815407056,440.3209528203571,374.1921629456376,-38.20476190476178
296,2.36,17279.67953569149,5274.849542474245,440.7295980584472,374.7113696148908,-38.66507936507924
297,2.368,17779.880785408877,5638.632269541433,441.1588442989455,375.24782623428143,-39.1306878306877
298,2.376,18280.082035126263,6002.414996608624,441.6090451307243,375.8011924026997,-39.60158730158717
299,2.384,18780.28328484365,6366.197723675812,442.08055526009025,376.3711180920303,-40.077777777777655
300,2.392,19280.484534561034,6729.9804507430035,442.5737302857891,376.9572435035294,-40.559259259259136
301,2.4,19780.68578427842,7093.763177810191,443.0889264681167,377.5591989259425,-41.04603174603162
302,2.408,20280.887033995805,7457.54590487738,443.6265004920723,378.17660459554736,-41.53809523809511
303,2.416,20781.08828371319,7821.328631944571,444.1868092244956,378.8090705583087,-42.03544973544961
304,2.424,21281.289533430576,8185.111359011759,444.7702094651321,379.45619653433755,-42.53809523809511
305,2.432,21781.49078314796,8548.894086078946,445.3770576915724,380.1175717848512,-43.046031746031616
306,2.44,22281.692032865347,8912.676813146138,446.007709798017,380.7927749818351,-43.559259259259136
307,2.448,22781.893282582732,9276.459540213327,446.6625208278208,381.4813740806127,-44.077777777777655
308,2.456,23282.094532300118,9640.242267280517,447.34184469977527,382.18292619553176,-44.60158730158717
309,2.464,23782.295782017503,10004.024994347707,448.04603392809076,382.89697747898333,-45.130687830687705
310,2.472,24282.497031734885,10367.807721414894,448.7754393360451,383.62306300397074,-45.66507936507924
311,2.48,24782.698281452274,10731.590448482086,449.5304097632702,384.36070665045236,-46.204761904761774
312,2.488,25282.899531169656,11095.373175549274,450.3112917666515,385.1094209956864,-46.749735449735326
313,2.496,25783.100780887045,11459.155902616465,451.11842931482136,385.86870720880904,-47.299999999999876
