i,time,PWM_l,PWM_r,x,y,theta
163,3.89423076786,21826.963624031363,29193.563847141944,2788.452627366375,6638.774867981016,16.631958831909294
164,3.91826922939,22099.800669331755,29057.14532449175,2775.032569285363,6683.70001463209,18.095648443668598
165,3.94230769092,22372.637714632147,28920.726801841553,2760.4304088049194,6728.386873532029,19.478021965885713
166,3.96634615245,22645.47475993254,28784.30827919136,2744.7126417013205,6772.826645897765,20.77907939856064
167,3.99038461398,22918.31180523293,28647.88975654116,2727.945411482003,6817.0152882857765,21.99882074169339
168,4.01442307551,22372.637714632147,28920.726801841553,2710.1943812100517,6860.953233587865,23.137245995283962
169,4.03846153704,21826.963624031363,29193.563847141944,2691.6724184355307,6904.299265304974,24.43830342795889
170,4.06249999857,21281.28953343058,29466.40089244234,2672.2747559603013,6946.9852987470185,25.901993039718192
171,4.0865384601,20735.615442829796,29739.237937742728,2651.9026029154456,6988.936378149494,27.52831483056185
172,4.11057692163,20189.94135222901,30012.074983043123,2630.46393318456,7030.070035626116,29.317268800489884
173,4.13461538316,19644.267261628225,30284.91202834351,2607.874368933759,7070.295752661762,31.268854949502273
174,4.15865384469,19098.593171027438,30557.749073643907,2584.0581632253434,7109.514538834805,33.38307327759904
175,4.18269230622,18552.919080426655,30830.586118944295,2558.94928321283,7147.618644115337,35.65992378478018
176,4.20673076775,18007.24498982587,31103.42316424469,2532.4925925757734,7184.491422679592,38.09940647104568
177,4.23076922928,17461.570899225087,31376.26020954508,2504.645128623515,7220.007367634818,40.70152133639556
178,4.25480769081,16915.896808624304,31649.097254845474,2475.377465854096,7254.032337276138,43.46626838082979
179,4.27884615234,16370.22271802352,31921.934300145862,2444.6751536840056,7286.423994400317,46.3936476043484
180,4.30288461387,15824.548627422737,32194.771345446257,2412.540211564443,7317.032480672849,49.48365900695136
181,4.3269230754,15278.87453682195,32467.60839074665,2378.9926597845824,7345.701347966573,52.7363025886387
182,4.35096153693,14733.200446221166,32740.44543604704,2344.0720589656376,7372.268767835584,56.15157834941039
183,4.37499999846,14187.526355620384,33013.28248134743,2307.8390256283,7396.569038724469,59.72948628926646
184,4.39903845999,13641.852265019601,33286.119526647824,2270.3766853546567,7418.4344080029805,63.47002640820689
