i,time,PWM_l,PWM_r,x,y,theta
328,32.800000000000004,0.25,0.5,-555.4398140059131,-449.3126316401153,4.189860540058247
329,32.9,0.25,0.5,-560.7673050139019,-458.645140949921,4.256479896861395
330,33.0,0.25,0.5,-565.484252632134,-468.2305334849763,4.321621790912076
331,33.1,0.25,0.5,-569.5104366995404,-478.14111541564387,4.387202539216
332,33.2,0.25,0.5,-572.9148432619533,-488.2370924426948,4.452980260910919
333,33.300000000000004,0.25,0.5,-575.6451676190537,-498.38749498767413,4.51921714497745
334,33.4,0.25,0.5,-577.6714781737562,-508.75739581421897,4.584641621607042
335,33.5,0.25,0.5,-579.0309546636518,-519.1287422006744,4.650720996489458
336,33.6,0.5,0.25,-579.6883070936076,-529.8152531315427,4.716544342137757
337,33.7,0.5,0.25,-579.6436429491125,-540.4690903442038,4.650215241879357
338,33.800000000000004,0.5,0.25,-580.3092239106454,-550.997485738975,4.583310683544243
339,33.9,0.5,0.25,-581.6837194712479,-561.5189478304451,4.517845052247718
340,34.0,0.5,0.25,-583.7607483469466,-572.0279339178994,4.450820792191461
341,34.1,0.5,0.25,-586.4981993296778,-582.3814130528009,4.384537922788161
342,34.2,0.5,0.25,-589.8874834676698,-592.496559095147,4.320171349615412
343,34.300000000000004,0.5,0.25,-593.9887757894686,-602.313014049574,4.25409101023726
344,34.4,0.5,0.25,-598.6700419672937,-611.8156884637649,4.18773051724174
345,34.5,0.5,0.25,-603.9164581328477,-621.0918653334277,4.121549072181111
346,34.6,0.5,0.25,-609.7398632793844,-629.8524200547348,4.05570453273731
347,34.7,0.5,0.25,-616.2187743272477,-638.2109222307618,3.9891743047825936
348,34.800000000000004,0.5,0.25,-623.2112097859928,-646.1897828144575,3.9229977982598228
349,34.9,0.5,0.25,-630.7554855004204,-653.6075233140245,3.8578259451645738
350,35.0,0.5,0.25,-638.6292126672275,-660.5875143827269,3.792137717512496
351,35.1,0.5,0.25,-647.0308234581913,-667.0621965777895,3.7259036622189514
352,35.2,0.5,0.25,-655.9691530573359,-672.8666709201605,3.6590902876309612
353,35.300000000000004,0.5,0.25,-665.0923033410262,-678.151936590826,3.591429235369486
354,35.4,0.5,0.25,-674.8037317477704,-682.7967181623659,3.5263001460901333
355,35.5,0.5,0.25,-684.6832669373963,-686.793200071871,3.4587893127899965
356,35.6,0.5,0.25,-694.781340225541,-690.1369648832215,3.393581093989011
357,35.7,0.5,0.25,-705.1788918320262,-692.8064019847388,3.3279446743255483
358,35.800000000000004,0.5,0.25,-715.4778364183568,-694.7674923110525,3.261064593784869
359,35.9,0.5,0.25,-725.9595382044845,-696.0265823367808,3.19550371940376
360,36.0,0.5,0.25,-736.6283294146338,-696.6107241725804,3.1310458615294228
361,36.1,0.5,0.25,-747.3939816874913,-696.4976199961534,3.0646656979860833
362,36.2,0.5,0.25,-758.1097792291182,-695.6790995684829,2.9981550587910615
363,36.300000000000004,0.5,0.25,-768.6572627990628,-694.1795685899818,2.931931237574895
364,36.4,0.5,0.25,-779.01229192916,-691.9571343927706,2.8664560972684723
365,36.5,0.5,0.25,-789.157259988842,-689.097640737321,2.799776262981714
366,36.6,0.5,0.25,-799.2336498764258,-685.5083528548315,2.7323523870895072
367,36.7,0.5,0.25,-808.9323385826823,-681.2656934936134,2.665656741193926
368,36.800000000000004,0.5,0.25,-818.3597044421382,-676.3703705529161,2.598677551698886
369,36.9,0.5,0.25,-827.4908384645748,-670.9134937073208,2.5324152387890257
370,37.0,0.5,0.25,-836.3504741564192,-664.869665904568,2.4669467706531076
371,37.1,0.5,0.25,-844.6100108705133,-658.2183271294607,2.399921305472468
372,37.2,0.5,0.25,-852.4127074592866,-651.1358911302449,2.333165267451917
373,37.300000000000004,0.5,0.25,-859.6327734379411,-643.4645865545311,2.268175976041752
374,37.4,0.5,0.25,-866.5294913024694,-635.2514279053955,2.2014180868647775
375,37.5,0.5,0.25,-872.7484199088656,-626.6248525995182,2.135365141810386
376,37.6,0.5,0.25,-878.4042984862153,-617.6883894487992,2.069946872674891
377,37.7,0.5,0.25,-883.5404816283801,-608.298520184936,2.0028549804665756
378,37.800000000000004,0.5,0.25,-888.0714120592662,-598.6158608032194,1.9361571432967681
379,37.9,0.5,0.25,-891.893578115051,-588.7398278421065,1.8705619537802538
380,38.0,0.5,0.25,-895.0451882211955,-578.676024423916,1.8042361176771509
381,38.1,0.5,0.25,-897.4927916222565,-568.2940280864423,1.737720958340115
382,38.2,0.5,0.25,-899.2710764627017,-557.7014113645365,1.6711178820633135
383,38.300000000000004,0.5,0.25,-900.3387457855819,-547.0574793030946,1.6045745679009895
